,IP source,IP destiny,L2 protocol,Source port,Destiny port,Package size
6131,232196018228,10010010010,tcp,20,80,54
6132,157239207155,10010010010,tcp,20,80,54
6133,120097113,10010010010,tcp,20,80,54
6134,59195040176,10010010010,tcp,20,80,54
6135,54106007080,10010010010,udp,53,53,42
6136,102037234134,10010010010,udp,53,53,42
6137,113225123238,10010010010,tcp,20,80,54
6138,201039195054,10010010010,tcp,20,80,54
6139,151028222048,10010010010,udp,53,53,42
6140,50095247138,10010010010,udp,53,53,42
6141,58036074113,10010010010,udp,53,53,42
6142,89023180233,10010010010,udp,53,53,42
6143,204097210015,10010010010,udp,53,53,42
6144,70118162168,10010010010,tcp,20,80,54
6145,124088203106,10010010010,tcp,20,80,54
6146,127104122083,10010010010,tcp,20,80,54
6147,108035202005,10010010010,udp,53,53,42
6148,178242071051,10010010010,tcp,20,80,54
6149,206207240190,10010010010,tcp,20,80,54
6150,35210109251,10010010010,udp,53,53,42
6151,36017251191,10010010010,tcp,20,80,54
6152,147203185244,10010010010,udp,53,53,42
6153,229131249196,10010010010,tcp,20,80,54
6154,222033070215,10010010010,udp,53,53,42
6155,138252135028,10010010010,udp,53,53,42
6156,116179169042,10010010010,udp,53,53,42
6157,244172025041,10010010010,udp,53,53,42
6158,71017233138,10010010010,tcp,20,80,54
6159,140048217220,10010010010,udp,53,53,42
6160,174045067161,10010010010,udp,53,53,42
6161,26124097170,10010010010,tcp,20,80,54
6162,92242114085,10010010010,tcp,20,80,54
6163,186128207048,10010010010,tcp,20,80,54
6164,228019048128,10010010010,udp,53,53,42
6165,217048214236,10010010010,tcp,20,80,54
6166,125023244025,10010010010,tcp,20,80,54
6167,247036166006,10010010010,udp,53,53,42
6168,66096051019,10010010010,udp,53,53,42
6169,32002085085,10010010010,udp,53,53,42
6170,251157187031,10010010010,tcp,20,80,54
6171,38049074087,10010010010,tcp,20,80,54
6172,207212220188,10010010010,udp,53,53,42
6173,140211152035,10010010010,udp,53,53,42
6174,167103194158,10010010010,udp,53,53,42
6175,27001054016,10010010010,tcp,20,80,54
6176,181014137077,10010010010,tcp,20,80,54
6177,229036100072,10010010010,udp,53,53,42
6178,45207175240,10010010010,udp,53,53,42
6179,56126038203,10010010010,udp,53,53,42
6180,216176105012,10010010010,tcp,20,80,54
6181,195223159056,10010010010,udp,53,53,42
6182,232196018228,10010010010,tcp,20,80,54
6183,157239207155,10010010010,tcp,20,80,54
6184,120097113,10010010010,tcp,20,80,54
6185,59195040176,10010010010,tcp,20,80,54
6186,54106007080,10010010010,udp,53,53,42
6187,113225123238,10010010010,tcp,20,80,54
6188,201039195054,10010010010,tcp,20,80,54
6189,151028222048,10010010010,udp,53,53,42
6190,50095247138,10010010010,udp,53,53,42
6191,58036074113,10010010010,udp,53,53,42
6192,204097210015,10010010010,udp,53,53,42
6193,89023180233,10010010010,udp,53,53,42
6194,70118162168,10010010010,tcp,20,80,54
6195,74070065083,10010010010,tcp,20,80,54
6196,124088203106,10010010010,tcp,20,80,54
6197,127104122083,10010010010,tcp,20,80,54
6198,108035202005,10010010010,udp,53,53,42
6199,178242071051,10010010010,tcp,20,80,54
6200,206207240190,10010010010,tcp,20,80,54
6201,35210109251,10010010010,udp,53,53,42
6202,36017251191,10010010010,tcp,20,80,54
6203,147203185244,10010010010,udp,53,53,42
6204,229131249196,10010010010,tcp,20,80,54
6205,222033070215,10010010010,udp,53,53,42
6206,138252135028,10010010010,udp,53,53,42
6207,244172025041,10010010010,udp,53,53,42
6208,116179169042,10010010010,udp,53,53,42
6209,71017233138,10010010010,tcp,20,80,54
6210,140048217220,10010010010,udp,53,53,42
6211,174045067161,10010010010,udp,53,53,42
6212,26124097170,10010010010,tcp,20,80,54
6213,92242114085,10010010010,tcp,20,80,54
6214,186128207048,10010010010,tcp,20,80,54
6215,228019048128,10010010010,udp,53,53,42
6216,217048214236,10010010010,tcp,20,80,54
6217,125023244025,10010010010,tcp,20,80,54
6218,247036166006,10010010010,udp,53,53,42
6219,66096051019,10010010010,udp,53,53,42
6220,251157187031,10010010010,tcp,20,80,54
6221,32002085085,10010010010,udp,53,53,42
6222,38049074087,10010010010,tcp,20,80,54
6223,207212220188,10010010010,udp,53,53,42
6224,140211152035,10010010010,udp,53,53,42
6225,167103194158,10010010010,udp,53,53,42
6226,27001054016,10010010010,tcp,20,80,54
6227,181014137077,10010010010,tcp,20,80,54
6228,229036100072,10010010010,udp,53,53,42
6229,45207175240,10010010010,udp,53,53,42
6230,56126038203,10010010010,udp,53,53,42
6231,216176105012,10010010010,tcp,20,80,54
6232,195223159056,10010010010,udp,53,53,42
6233,232196018228,10010010010,tcp,20,80,54
6234,157239207155,10010010010,tcp,20,80,54
6235,120097113,10010010010,tcp,20,80,54
6236,59195040176,10010010010,tcp,20,80,54
6237,54106007080,10010010010,udp,53,53,42
6238,113225123238,10010010010,tcp,20,80,54
6239,201039195054,10010010010,tcp,20,80,54
6240,151028222048,10010010010,udp,53,53,42
6241,50095247138,10010010010,udp,53,53,42
6242,58036074113,10010010010,udp,53,53,42
6243,204097210015,10010010010,udp,53,53,42
6244,89023180233,10010010010,udp,53,53,42
6245,70118162168,10010010010,tcp,20,80,54
6246,124088203106,10010010010,tcp,20,80,54
6247,127104122083,10010010010,tcp,20,80,54
6248,108035202005,10010010010,udp,53,53,42
6249,178242071051,10010010010,tcp,20,80,54
6250,147110181081,10010010010,udp,53,53,42
6251,206207240190,10010010010,tcp,20,80,54
6252,35210109251,10010010010,udp,53,53,42
6253,36017251191,10010010010,tcp,20,80,54
6254,147203185244,10010010010,udp,53,53,42
6255,222033070215,10010010010,udp,53,53,42
6256,229131249196,10010010010,tcp,20,80,54
6257,138252135028,10010010010,udp,53,53,42
6258,116179169042,10010010010,udp,53,53,42
6259,244172025041,10010010010,udp,53,53,42
6260,71017233138,10010010010,tcp,20,80,54
6261,174045067161,10010010010,udp,53,53,42
6262,140048217220,10010010010,udp,53,53,42
6263,26124097170,10010010010,tcp,20,80,54
6264,92242114085,10010010010,tcp,20,80,54
6265,186128207048,10010010010,tcp,20,80,54
6266,228019048128,10010010010,udp,53,53,42
6267,217048214236,10010010010,tcp,20,80,54
6268,125023244025,10010010010,tcp,20,80,54
6269,247036166006,10010010010,udp,53,53,42
6270,38049074087,10010010010,tcp,20,80,54
6271,251157187031,10010010010,tcp,20,80,54
6272,66096051019,10010010010,udp,53,53,42
6273,32002085085,10010010010,udp,53,53,42
6274,207212220188,10010010010,udp,53,53,42
6275,140211152035,10010010010,udp,53,53,42
6276,167103194158,10010010010,udp,53,53,42
6277,27001054016,10010010010,tcp,20,80,54
6278,181014137077,10010010010,tcp,20,80,54
6279,229036100072,10010010010,udp,53,53,42
6280,45207175240,10010010010,udp,53,53,42
6281,56126038203,10010010010,udp,53,53,42
6282,216176105012,10010010010,tcp,20,80,54
6283,195223159056,10010010010,udp,53,53,42
6284,232196018228,10010010010,tcp,20,80,54
6285,157239207155,10010010010,tcp,20,80,54
6286,120097113,10010010010,tcp,20,80,54
6287,59195040176,10010010010,tcp,20,80,54
6288,54106007080,10010010010,udp,53,53,42
6289,113225123238,10010010010,tcp,20,80,54
6290,201039195054,10010010010,tcp,20,80,54
6291,151028222048,10010010010,udp,53,53,42
6292,50095247138,10010010010,udp,53,53,42
6293,58036074113,10010010010,udp,53,53,42
6294,204097210015,10010010010,udp,53,53,42
6295,89023180233,10010010010,udp,53,53,42
6296,70118162168,10010010010,tcp,20,80,54
6297,124088203106,10010010010,tcp,20,80,54
6298,127104122083,10010010010,tcp,20,80,54
6299,108035202005,10010010010,udp,53,53,42
6300,178242071051,10010010010,tcp,20,80,54
6301,206207240190,10010010010,tcp,20,80,54
6302,35210109251,10010010010,udp,53,53,42
6303,36017251191,10010010010,tcp,20,80,54
6304,147203185244,10010010010,udp,53,53,42
6305,177017171250,10010010010,tcp,20,80,54
6306,229131249196,10010010010,tcp,20,80,54
6307,222033070215,10010010010,udp,53,53,42
6308,138252135028,10010010010,udp,53,53,42
6309,244172025041,10010010010,udp,53,53,42
6310,116179169042,10010010010,udp,53,53,42
6311,71017233138,10010010010,tcp,20,80,54
6312,26124097170,10010010010,tcp,20,80,54
6313,174045067161,10010010010,udp,53,53,42
6314,140048217220,10010010010,udp,53,53,42
6315,92242114085,10010010010,tcp,20,80,54
6316,186128207048,10010010010,tcp,20,80,54
6317,228019048128,10010010010,udp,53,53,42
6318,217048214236,10010010010,tcp,20,80,54
6319,125023244025,10010010010,tcp,20,80,54
6320,247036166006,10010010010,udp,53,53,42
6321,251157187031,10010010010,tcp,20,80,54
6322,66096051019,10010010010,udp,53,53,42
6323,32002085085,10010010010,udp,53,53,42
6324,38049074087,10010010010,tcp,20,80,54
6325,207212220188,10010010010,udp,53,53,42
6326,140211152035,10010010010,udp,53,53,42
6327,167103194158,10010010010,udp,53,53,42
6328,27001054016,10010010010,tcp,20,80,54
6329,181014137077,10010010010,tcp,20,80,54
6330,229036100072,10010010010,udp,53,53,42
6331,45207175240,10010010010,udp,53,53,42
6332,56126038203,10010010010,udp,53,53,42
6333,216176105012,10010010010,tcp,20,80,54
6334,195223159056,10010010010,udp,53,53,42
6335,232196018228,10010010010,tcp,20,80,54
6336,157239207155,10010010010,tcp,20,80,54
6337,120097113,10010010010,tcp,20,80,54
6338,59195040176,10010010010,tcp,20,80,54
6339,54106007080,10010010010,udp,53,53,42
6340,113225123238,10010010010,tcp,20,80,54
6341,201039195054,10010010010,tcp,20,80,54
6342,151028222048,10010010010,udp,53,53,42
6343,50095247138,10010010010,udp,53,53,42
6344,58036074113,10010010010,udp,53,53,42
6345,204097210015,10010010010,udp,53,53,42
6346,89023180233,10010010010,udp,53,53,42
6347,70118162168,10010010010,tcp,20,80,54
6348,124088203106,10010010010,tcp,20,80,54
6349,127104122083,10010010010,tcp,20,80,54
6350,178242071051,10010010010,tcp,20,80,54
6351,108035202005,10010010010,udp,53,53,42
6352,35210109251,10010010010,udp,53,53,42
6353,206207240190,10010010010,tcp,20,80,54
6354,36017251191,10010010010,tcp,20,80,54
6355,147203185244,10010010010,udp,53,53,42
6356,229131249196,10010010010,tcp,20,80,54
6357,222033070215,10010010010,udp,53,53,42
6358,138252135028,10010010010,udp,53,53,42
6359,244172025041,10010010010,udp,53,53,42
6360,116179169042,10010010010,udp,53,53,42
6361,71017233138,10010010010,tcp,20,80,54
6362,174045067161,10010010010,udp,53,53,42
6363,26124097170,10010010010,tcp,20,80,54
6364,173137118068,10010010010,udp,53,53,42
6365,140048217220,10010010010,udp,53,53,42
6366,92242114085,10010010010,tcp,20,80,54
6367,186128207048,10010010010,tcp,20,80,54
6368,228019048128,10010010010,udp,53,53,42
6369,217048214236,10010010010,tcp,20,80,54
6370,125023244025,10010010010,tcp,20,80,54
6371,247036166006,10010010010,udp,53,53,42
6372,251157187031,10010010010,tcp,20,80,54
6373,66096051019,10010010010,udp,53,53,42
6374,38049074087,10010010010,tcp,20,80,54
6375,32002085085,10010010010,udp,53,53,42
6376,207212220188,10010010010,udp,53,53,42
6377,140211152035,10010010010,udp,53,53,42
6378,167103194158,10010010010,udp,53,53,42
6379,27001054016,10010010010,tcp,20,80,54
6380,181014137077,10010010010,tcp,20,80,54
6381,229036100072,10010010010,udp,53,53,42
6382,45207175240,10010010010,udp,53,53,42
6383,56126038203,10010010010,udp,53,53,42
6384,216176105012,10010010010,tcp,20,80,54
6385,195223159056,10010010010,udp,53,53,42
6386,232196018228,10010010010,tcp,20,80,54
6387,157239207155,10010010010,tcp,20,80,54
6388,120097113,10010010010,tcp,20,80,54
6389,59195040176,10010010010,tcp,20,80,54
6390,54106007080,10010010010,udp,53,53,42
6391,113225123238,10010010010,tcp,20,80,54
6392,201039195054,10010010010,tcp,20,80,54
6393,151028222048,10010010010,udp,53,53,42
6394,50095247138,10010010010,udp,53,53,42
6395,58036074113,10010010010,udp,53,53,42
6396,204097210015,10010010010,udp,53,53,42
6397,89023180233,10010010010,udp,53,53,42
6398,70118162168,10010010010,tcp,20,80,54
6399,124088203106,10010010010,tcp,20,80,54
6400,127104122083,10010010010,tcp,20,80,54
6401,178242071051,10010010010,tcp,20,80,54
6402,108035202005,10010010010,udp,53,53,42
6403,206207240190,10010010010,tcp,20,80,54
6404,35210109251,10010010010,udp,53,53,42
6405,36017251191,10010010010,tcp,20,80,54
6406,147203185244,10010010010,udp,53,53,42
6407,229131249196,10010010010,tcp,20,80,54
6408,222033070215,10010010010,udp,53,53,42
6409,138252135028,10010010010,udp,53,53,42
6410,116179169042,10010010010,udp,53,53,42
6411,244172025041,10010010010,udp,53,53,42
6412,71017233138,10010010010,tcp,20,80,54
6413,26124097170,10010010010,tcp,20,80,54
6414,174045067161,10010010010,udp,53,53,42
6415,140048217220,10010010010,udp,53,53,42
6416,92242114085,10010010010,tcp,20,80,54
6417,186128207048,10010010010,tcp,20,80,54
6418,148039250100,10010010010,tcp,20,80,54
6419,228019048128,10010010010,udp,53,53,42
6420,217048214236,10010010010,tcp,20,80,54
6421,125023244025,10010010010,tcp,20,80,54
6422,247036166006,10010010010,udp,53,53,42
6423,251157187031,10010010010,tcp,20,80,54
6424,66096051019,10010010010,udp,53,53,42
6425,38049074087,10010010010,tcp,20,80,54
6426,207212220188,10010010010,udp,53,53,42
6427,32002085085,10010010010,udp,53,53,42
6428,140211152035,10010010010,udp,53,53,42
6429,167103194158,10010010010,udp,53,53,42
6430,27001054016,10010010010,tcp,20,80,54
6431,181014137077,10010010010,tcp,20,80,54
6432,229036100072,10010010010,udp,53,53,42
6433,45207175240,10010010010,udp,53,53,42
6434,56126038203,10010010010,udp,53,53,42
6435,216176105012,10010010010,tcp,20,80,54
6436,195223159056,10010010010,udp,53,53,42
6437,232196018228,10010010010,tcp,20,80,54
6438,157239207155,10010010010,tcp,20,80,54
6439,120097113,10010010010,tcp,20,80,54
6440,59195040176,10010010010,tcp,20,80,54
6441,54106007080,10010010010,udp,53,53,42
6442,113225123238,10010010010,tcp,20,80,54
6443,201039195054,10010010010,tcp,20,80,54
6444,151028222048,10010010010,udp,53,53,42
6445,50095247138,10010010010,udp,53,53,42
6446,58036074113,10010010010,udp,53,53,42
6447,204097210015,10010010010,udp,53,53,42
6448,89023180233,10010010010,udp,53,53,42
6449,70118162168,10010010010,tcp,20,80,54
6450,124088203106,10010010010,tcp,20,80,54
6451,127104122083,10010010010,tcp,20,80,54
6452,178242071051,10010010010,tcp,20,80,54
6453,108035202005,10010010010,udp,53,53,42
6454,35210109251,10010010010,udp,53,53,42
6455,206207240190,10010010010,tcp,20,80,54
6456,36017251191,10010010010,tcp,20,80,54
6457,147203185244,10010010010,udp,53,53,42
6458,229131249196,10010010010,tcp,20,80,54
6459,222033070215,10010010010,udp,53,53,42
6460,138252135028,10010010010,udp,53,53,42
6461,116179169042,10010010010,udp,53,53,42
6462,244172025041,10010010010,udp,53,53,42
6463,71017233138,10010010010,tcp,20,80,54
6464,174045067161,10010010010,udp,53,53,42
6465,26124097170,10010010010,tcp,20,80,54
6466,140048217220,10010010010,udp,53,53,42
6467,92242114085,10010010010,tcp,20,80,54
6468,186128207048,10010010010,tcp,20,80,54
6469,231127233113,10010010010,udp,53,53,42
6470,228019048128,10010010010,udp,53,53,42
6471,125023244025,10010010010,tcp,20,80,54
6472,217048214236,10010010010,tcp,20,80,54
6473,247036166006,10010010010,udp,53,53,42
6474,66096051019,10010010010,udp,53,53,42
6475,251157187031,10010010010,tcp,20,80,54
6476,38049074087,10010010010,tcp,20,80,54
6477,140211152035,10010010010,udp,53,53,42
6478,207212220188,10010010010,udp,53,53,42
6479,32002085085,10010010010,udp,53,53,42
6480,167103194158,10010010010,udp,53,53,42
6481,27001054016,10010010010,tcp,20,80,54
6482,181014137077,10010010010,tcp,20,80,54
6483,229036100072,10010010010,udp,53,53,42
6484,45207175240,10010010010,udp,53,53,42
6485,56126038203,10010010010,udp,53,53,42
6486,216176105012,10010010010,tcp,20,80,54
6487,195223159056,10010010010,udp,53,53,42
6488,232196018228,10010010010,tcp,20,80,54
6489,157239207155,10010010010,tcp,20,80,54
6490,120097113,10010010010,tcp,20,80,54
6491,59195040176,10010010010,tcp,20,80,54
6492,54106007080,10010010010,udp,53,53,42
6493,113225123238,10010010010,tcp,20,80,54
6494,201039195054,10010010010,tcp,20,80,54
6495,151028222048,10010010010,udp,53,53,42
6496,50095247138,10010010010,udp,53,53,42
6497,58036074113,10010010010,udp,53,53,42
6498,204097210015,10010010010,udp,53,53,42
6499,89023180233,10010010010,udp,53,53,42
6500,70118162168,10010010010,tcp,20,80,54
6501,124088203106,10010010010,tcp,20,80,54
6502,127104122083,10010010010,tcp,20,80,54
6503,178242071051,10010010010,tcp,20,80,54
6504,108035202005,10010010010,udp,53,53,42
6505,35210109251,10010010010,udp,53,53,42
6506,206207240190,10010010010,tcp,20,80,54
6507,36017251191,10010010010,tcp,20,80,54
6508,147203185244,10010010010,udp,53,53,42
6509,229131249196,10010010010,tcp,20,80,54
6510,222033070215,10010010010,udp,53,53,42
6511,138252135028,10010010010,udp,53,53,42
6512,244172025041,10010010010,udp,53,53,42
6513,116179169042,10010010010,udp,53,53,42
6514,71017233138,10010010010,tcp,20,80,54
6515,26124097170,10010010010,tcp,20,80,54
6516,174045067161,10010010010,udp,53,53,42
6517,140048217220,10010010010,udp,53,53,42
6518,92242114085,10010010010,tcp,20,80,54
6519,186128207048,10010010010,tcp,20,80,54
6520,228019048128,10010010010,udp,53,53,42
6521,125023244025,10010010010,tcp,20,80,54
6522,217048214236,10010010010,tcp,20,80,54
6523,247036166006,10010010010,udp,53,53,42
6524,66096051019,10010010010,udp,53,53,42
6525,251157187031,10010010010,tcp,20,80,54
6526,38049074087,10010010010,tcp,20,80,54
6527,32002085085,10010010010,udp,53,53,42
6528,140211152035,10010010010,udp,53,53,42
6529,207212220188,10010010010,udp,53,53,42
6530,167103194158,10010010010,udp,53,53,42
6531,27001054016,10010010010,tcp,20,80,54
6532,138063022020,10010010010,udp,53,53,42
6533,181014137077,10010010010,tcp,20,80,54
6534,229036100072,10010010010,udp,53,53,42
6535,45207175240,10010010010,udp,53,53,42
6536,56126038203,10010010010,udp,53,53,42
6537,216176105012,10010010010,tcp,20,80,54
6538,195223159056,10010010010,udp,53,53,42
6539,232196018228,10010010010,tcp,20,80,54
6540,157239207155,10010010010,tcp,20,80,54
6541,120097113,10010010010,tcp,20,80,54
6542,59195040176,10010010010,tcp,20,80,54
6543,54106007080,10010010010,udp,53,53,42
6544,113225123238,10010010010,tcp,20,80,54
6545,201039195054,10010010010,tcp,20,80,54
6546,151028222048,10010010010,udp,53,53,42
6547,50095247138,10010010010,udp,53,53,42
6548,58036074113,10010010010,udp,53,53,42
6549,204097210015,10010010010,udp,53,53,42
6550,89023180233,10010010010,udp,53,53,42
6551,70118162168,10010010010,tcp,20,80,54
6552,124088203106,10010010010,tcp,20,80,54
6553,127104122083,10010010010,tcp,20,80,54
6554,108035202005,10010010010,udp,53,53,42
6555,178242071051,10010010010,tcp,20,80,54
6556,206207240190,10010010010,tcp,20,80,54
6557,35210109251,10010010010,udp,53,53,42
6558,36017251191,10010010010,tcp,20,80,54
6559,147203185244,10010010010,udp,53,53,42
6560,229131249196,10010010010,tcp,20,80,54
6561,222033070215,10010010010,udp,53,53,42
6562,138252135028,10010010010,udp,53,53,42
6563,116179169042,10010010010,udp,53,53,42
6564,244172025041,10010010010,udp,53,53,42
6565,71017233138,10010010010,tcp,20,80,54
6566,26124097170,10010010010,tcp,20,80,54
6567,174045067161,10010010010,udp,53,53,42
6568,140048217220,10010010010,udp,53,53,42
6569,92242114085,10010010010,tcp,20,80,54
6570,186128207048,10010010010,tcp,20,80,54
6571,228019048128,10010010010,udp,53,53,42
6572,125023244025,10010010010,tcp,20,80,54
6573,217048214236,10010010010,tcp,20,80,54
6574,247036166006,10010010010,udp,53,53,42
6575,66096051019,10010010010,udp,53,53,42
6576,251157187031,10010010010,tcp,20,80,54
6577,38049074087,10010010010,tcp,20,80,54
6578,32002085085,10010010010,udp,53,53,42
6579,207212220188,10010010010,udp,53,53,42
6580,27001054016,10010010010,tcp,20,80,54
6581,140211152035,10010010010,udp,53,53,42
6582,167103194158,10010010010,udp,53,53,42
6583,181014137077,10010010010,tcp,20,80,54
6584,229036100072,10010010010,udp,53,53,42
6585,45207175240,10010010010,udp,53,53,42
6586,56126038203,10010010010,udp,53,53,42
6587,216176105012,10010010010,tcp,20,80,54
6588,179067253188,10010010010,udp,53,53,42
6589,195223159056,10010010010,udp,53,53,42
6590,232196018228,10010010010,tcp,20,80,54
6591,157239207155,10010010010,tcp,20,80,54
6592,120097113,10010010010,tcp,20,80,54
6593,59195040176,10010010010,tcp,20,80,54
6594,54106007080,10010010010,udp,53,53,42
6595,113225123238,10010010010,tcp,20,80,54
6596,201039195054,10010010010,tcp,20,80,54
6597,151028222048,10010010010,udp,53,53,42
6598,50095247138,10010010010,udp,53,53,42
6599,204097210015,10010010010,udp,53,53,42
6600,58036074113,10010010010,udp,53,53,42
6601,89023180233,10010010010,udp,53,53,42
6602,70118162168,10010010010,tcp,20,80,54
6603,124088203106,10010010010,tcp,20,80,54
6604,127104122083,10010010010,tcp,20,80,54
6605,108035202005,10010010010,udp,53,53,42
6606,178242071051,10010010010,tcp,20,80,54
6607,206207240190,10010010010,tcp,20,80,54
6608,35210109251,10010010010,udp,53,53,42
6609,36017251191,10010010010,tcp,20,80,54
6610,147203185244,10010010010,udp,53,53,42
6611,229131249196,10010010010,tcp,20,80,54
6612,222033070215,10010010010,udp,53,53,42
6613,138252135028,10010010010,udp,53,53,42
6614,244172025041,10010010010,udp,53,53,42
6615,116179169042,10010010010,udp,53,53,42
6616,71017233138,10010010010,tcp,20,80,54
6617,140048217220,10010010010,udp,53,53,42
6618,26124097170,10010010010,tcp,20,80,54
6619,174045067161,10010010010,udp,53,53,42
6620,92242114085,10010010010,tcp,20,80,54
6621,186128207048,10010010010,tcp,20,80,54
6622,228019048128,10010010010,udp,53,53,42
6623,125023244025,10010010010,tcp,20,80,54
6624,217048214236,10010010010,tcp,20,80,54
6625,247036166006,10010010010,udp,53,53,42
6626,66096051019,10010010010,udp,53,53,42
6627,251157187031,10010010010,tcp,20,80,54
6628,38049074087,10010010010,tcp,20,80,54
6629,32002085085,10010010010,udp,53,53,42
6630,207212220188,10010010010,udp,53,53,42
6631,27001054016,10010010010,tcp,20,80,54
6632,140211152035,10010010010,udp,53,53,42
6633,167103194158,10010010010,udp,53,53,42
6634,181014137077,10010010010,tcp,20,80,54
6635,229036100072,10010010010,udp,53,53,42
6636,45207175240,10010010010,udp,53,53,42
6637,56126038203,10010010010,udp,53,53,42
6638,216176105012,10010010010,tcp,20,80,54
6639,195223159056,10010010010,udp,53,53,42
6640,192089182238,10010010010,tcp,20,80,54
6641,232196018228,10010010010,tcp,20,80,54
6642,157239207155,10010010010,tcp,20,80,54
6643,120097113,10010010010,tcp,20,80,54
6644,59195040176,10010010010,tcp,20,80,54
6645,54106007080,10010010010,udp,53,53,42
6646,113225123238,10010010010,tcp,20,80,54
6647,201039195054,10010010010,tcp,20,80,54
6648,151028222048,10010010010,udp,53,53,42
6649,50095247138,10010010010,udp,53,53,42
6650,58036074113,10010010010,udp,53,53,42
6651,204097210015,10010010010,udp,53,53,42
6652,89023180233,10010010010,udp,53,53,42
6653,70118162168,10010010010,tcp,20,80,54
6654,124088203106,10010010010,tcp,20,80,54
6655,127104122083,10010010010,tcp,20,80,54
6656,108035202005,10010010010,udp,53,53,42
6657,178242071051,10010010010,tcp,20,80,54
6658,206207240190,10010010010,tcp,20,80,54
6659,35210109251,10010010010,udp,53,53,42
6660,36017251191,10010010010,tcp,20,80,54
6661,147203185244,10010010010,udp,53,53,42
6662,222033070215,10010010010,udp,53,53,42
6663,229131249196,10010010010,tcp,20,80,54
6664,138252135028,10010010010,udp,53,53,42
6665,244172025041,10010010010,udp,53,53,42
6666,116179169042,10010010010,udp,53,53,42
6667,71017233138,10010010010,tcp,20,80,54
6668,140048217220,10010010010,udp,53,53,42
6669,26124097170,10010010010,tcp,20,80,54
6670,174045067161,10010010010,udp,53,53,42
6671,92242114085,10010010010,tcp,20,80,54
6672,186128207048,10010010010,tcp,20,80,54
6673,228019048128,10010010010,udp,53,53,42
6674,125023244025,10010010010,tcp,20,80,54
6675,217048214236,10010010010,tcp,20,80,54
6676,247036166006,10010010010,udp,53,53,42
6677,66096051019,10010010010,udp,53,53,42
6678,251157187031,10010010010,tcp,20,80,54
6679,38049074087,10010010010,tcp,20,80,54
6680,32002085085,10010010010,udp,53,53,42
6681,207212220188,10010010010,udp,53,53,42
6682,140211152035,10010010010,udp,53,53,42
6683,27001054016,10010010010,tcp,20,80,54
6684,167103194158,10010010010,udp,53,53,42
6685,181014137077,10010010010,tcp,20,80,54
6686,229036100072,10010010010,udp,53,53,42
6687,45207175240,10010010010,udp,53,53,42
6688,56126038203,10010010010,udp,53,53,42
6689,216176105012,10010010010,tcp,20,80,54
6690,195223159056,10010010010,udp,53,53,42
6691,232196018228,10010010010,tcp,20,80,54
6692,157239207155,10010010010,tcp,20,80,54
6693,120097113,10010010010,tcp,20,80,54
6694,59195040176,10010010010,tcp,20,80,54
6695,54106007080,10010010010,udp,53,53,42
6696,135110076022,10010010010,tcp,20,80,54
6697,113225123238,10010010010,tcp,20,80,54
6698,201039195054,10010010010,tcp,20,80,54
6699,151028222048,10010010010,udp,53,53,42
6700,50095247138,10010010010,udp,53,53,42
6701,58036074113,10010010010,udp,53,53,42
6702,204097210015,10010010010,udp,53,53,42
6703,89023180233,10010010010,udp,53,53,42
6704,70118162168,10010010010,tcp,20,80,54
6705,124088203106,10010010010,tcp,20,80,54
6706,127104122083,10010010010,tcp,20,80,54
6707,108035202005,10010010010,udp,53,53,42
6708,178242071051,10010010010,tcp,20,80,54
6709,206207240190,10010010010,tcp,20,80,54
6710,35210109251,10010010010,udp,53,53,42
6711,36017251191,10010010010,tcp,20,80,54
6712,147203185244,10010010010,udp,53,53,42
6713,222033070215,10010010010,udp,53,53,42
6714,229131249196,10010010010,tcp,20,80,54
6715,138252135028,10010010010,udp,53,53,42
6716,244172025041,10010010010,udp,53,53,42
6717,116179169042,10010010010,udp,53,53,42
6718,71017233138,10010010010,tcp,20,80,54
6719,140048217220,10010010010,udp,53,53,42
6720,174045067161,10010010010,udp,53,53,42
6721,26124097170,10010010010,tcp,20,80,54
6722,92242114085,10010010010,tcp,20,80,54
6723,186128207048,10010010010,tcp,20,80,54
6724,228019048128,10010010010,udp,53,53,42
6725,125023244025,10010010010,tcp,20,80,54
6726,217048214236,10010010010,tcp,20,80,54
6727,247036166006,10010010010,udp,53,53,42
6728,66096051019,10010010010,udp,53,53,42
6729,251157187031,10010010010,tcp,20,80,54
6730,38049074087,10010010010,tcp,20,80,54
6731,207212220188,10010010010,udp,53,53,42
6732,32002085085,10010010010,udp,53,53,42
6733,27001054016,10010010010,tcp,20,80,54
6734,140211152035,10010010010,udp,53,53,42
6735,181014137077,10010010010,tcp,20,80,54
6736,167103194158,10010010010,udp,53,53,42
6737,229036100072,10010010010,udp,53,53,42
6738,45207175240,10010010010,udp,53,53,42
6739,56126038203,10010010010,udp,53,53,42
6740,216176105012,10010010010,tcp,20,80,54
6741,195223159056,10010010010,udp,53,53,42
6742,232196018228,10010010010,tcp,20,80,54
6743,157239207155,10010010010,tcp,20,80,54
6744,120097113,10010010010,tcp,20,80,54
6745,59195040176,10010010010,tcp,20,80,54
6746,54106007080,10010010010,udp,53,53,42
6747,113225123238,10010010010,tcp,20,80,54
6748,190084221032,10010010010,udp,53,53,42
6749,201039195054,10010010010,tcp,20,80,54
6750,151028222048,10010010010,udp,53,53,42
6751,50095247138,10010010010,udp,53,53,42
